Title,Description,BiocVersion,Genome,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,RDataClass,DispatchClass,ResourceName,RDataPath,Tags
KIRP_RPPAArray-20160128,KIRP_RPPAArray-20160128 data specific to the KIRP cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRP_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/KIRP_RPPAArray-20160128.rda,RPPAArray
KIRP_sampleMap-20160128,KIRP_sampleMap-20160128 data specific to the KIRP cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,KIRP_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/KIRP_sampleMap-20160128.rda,sampleMap
LAML_CNASNP-20160128,LAML_CNASNP-20160128 data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LAML_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/LAML_CNASNP-20160128.rda,CNASNP
LAML_CNVSNP-20160128,LAML_CNVSNP-20160128 data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LAML_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/LAML_CNVSNP-20160128.rda,CNVSNP
LAML_colData-20160128,LAML_colData-20160128 data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,LAML_colData-20160128.rda,curatedTCGAData/v2.0.1/LAML_colData-20160128.rda,colData
LAML_GISTIC_AllByGene-20160128,LAML_GISTIC_AllByGene-20160128 data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LAML_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/LAML_GISTIC_AllByGene-20160128.rda,GISTIC
LAML_GISTIC_Peaks-20160128,LAML_GISTIC_Peaks-20160128 data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,LAML_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/LAML_GISTIC_Peaks-20160128.rda,GISTIC
LAML_GISTIC_ThresholdedByGene-20160128,LAML_GISTIC_ThresholdedByGene-20160128 data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LAML_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/LAML_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
LAML_Methylation_methyl27-20160128_assays,LAML_Methylation_methyl27-20160128_assays data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,H5File,LAML_Methylation_methyl27-20160128_assays.h5,curatedTCGAData/v2.0.1/LAML_Methylation_methyl27-20160128_assays.h5,Methylation
LAML_Methylation_methyl27-20160128_se,LAML_Methylation_methyl27-20160128_se data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,LAML_Methylation_methyl27-20160128_se.rds,curatedTCGAData/v2.0.1/LAML_Methylation_methyl27-20160128_se.rds,Methylation
LAML_Methylation_methyl450-20160128_assays,LAML_Methylation_methyl450-20160128_assays data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,LAML_Methylation_methyl450-20160128_assays.h5,curatedTCGAData/v2.0.1/LAML_Methylation_methyl450-20160128_assays.h5,Methylation
LAML_Methylation_methyl450-20160128_se,LAML_Methylation_methyl450-20160128_se data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,LAML_Methylation_methyl450-20160128_se.rds,curatedTCGAData/v2.0.1/LAML_Methylation_methyl450-20160128_se.rds,Methylation
LAML_Mutation-20160128,LAML_Mutation-20160128 data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,LAML_Mutation-20160128.rda,curatedTCGAData/v2.0.1/LAML_Mutation-20160128.rda,Mutation
LAML_RNASeq2Gene-20160128,LAML_RNASeq2Gene-20160128 data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LAML_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/LAML_RNASeq2Gene-20160128.rda,RNASeq2Gene
LAML_RNASeqGene-20160128,LAML_RNASeqGene-20160128 data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LAML_RNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/LAML_RNASeqGene-20160128.rda,RNASeqGene
LAML_sampleMap-20160128,LAML_sampleMap-20160128 data specific to the LAML cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LAML_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/LAML_sampleMap-20160128.rda,sampleMap
LGG_CNASeq-20160128,LGG_CNASeq-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LGG_CNASeq-20160128.rda,curatedTCGAData/v2.0.1/LGG_CNASeq-20160128.rda,CNASeq
LGG_CNASNP-20160128,LGG_CNASNP-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LGG_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/LGG_CNASNP-20160128.rda,CNASNP
LGG_CNVSNP-20160128,LGG_CNVSNP-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LGG_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/LGG_CNVSNP-20160128.rda,CNVSNP
LGG_colData-20160128,LGG_colData-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,LGG_colData-20160128.rda,curatedTCGAData/v2.0.1/LGG_colData-20160128.rda,colData
LGG_GISTIC_AllByGene-20160128,LGG_GISTIC_AllByGene-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LGG_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/LGG_GISTIC_AllByGene-20160128.rda,GISTIC
LGG_GISTIC_Peaks-20160128,LGG_GISTIC_Peaks-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,LGG_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/LGG_GISTIC_Peaks-20160128.rda,GISTIC
LGG_GISTIC_ThresholdedByGene-20160128,LGG_GISTIC_ThresholdedByGene-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LGG_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/LGG_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
LGG_Methylation-20160128_assays,LGG_Methylation-20160128_assays data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,LGG_Methylation-20160128_assays.h5,curatedTCGAData/v2.0.1/LGG_Methylation-20160128_assays.h5,Methylation
LGG_Methylation-20160128_se,LGG_Methylation-20160128_se data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,LGG_Methylation-20160128_se.rds,curatedTCGAData/v2.0.1/LGG_Methylation-20160128_se.rds,Methylation
LGG_mRNAArray-20160128,LGG_mRNAArray-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LGG_mRNAArray-20160128.rda,curatedTCGAData/v2.0.1/LGG_mRNAArray-20160128.rda,mRNAArray
LGG_Mutation-20160128,LGG_Mutation-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LGG_Mutation-20160128.rda,curatedTCGAData/v2.0.1/LGG_Mutation-20160128.rda,Mutation
LGG_RNASeq2Gene-20160128,LGG_RNASeq2Gene-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LGG_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/LGG_RNASeq2Gene-20160128.rda,RNASeq2Gene
LGG_RPPAArray-20160128,LGG_RPPAArray-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LGG_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/LGG_RPPAArray-20160128.rda,RPPAArray
LGG_sampleMap-20160128,LGG_sampleMap-20160128 data specific to the LGG cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LGG_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/LGG_sampleMap-20160128.rda,sampleMap
LIHC_CNASNP-20160128,LIHC_CNASNP-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LIHC_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/LIHC_CNASNP-20160128.rda,CNASNP
LIHC_CNVSNP-20160128,LIHC_CNVSNP-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LIHC_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/LIHC_CNVSNP-20160128.rda,CNVSNP
LIHC_colData-20160128,LIHC_colData-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,LIHC_colData-20160128.rda,curatedTCGAData/v2.0.1/LIHC_colData-20160128.rda,colData
LIHC_GISTIC_AllByGene-20160128,LIHC_GISTIC_AllByGene-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LIHC_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/LIHC_GISTIC_AllByGene-20160128.rda,GISTIC
LIHC_GISTIC_Peaks-20160128,LIHC_GISTIC_Peaks-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,LIHC_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/LIHC_GISTIC_Peaks-20160128.rda,GISTIC
LIHC_GISTIC_ThresholdedByGene-20160128,LIHC_GISTIC_ThresholdedByGene-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LIHC_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/LIHC_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
LIHC_Methylation-20160128_assays,LIHC_Methylation-20160128_assays data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,LIHC_Methylation-20160128_assays.h5,curatedTCGAData/v2.0.1/LIHC_Methylation-20160128_assays.h5,Methylation
LIHC_Methylation-20160128_se,LIHC_Methylation-20160128_se data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rds,LIHC_Methylation-20160128_se.rds,curatedTCGAData/v2.0.1/LIHC_Methylation-20160128_se.rds,Methylation
LIHC_Mutation-20160128,LIHC_Mutation-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LIHC_Mutation-20160128.rda,curatedTCGAData/v2.0.1/LIHC_Mutation-20160128.rda,Mutation
LIHC_RNASeq2Gene-20160128,LIHC_RNASeq2Gene-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LIHC_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/LIHC_RNASeq2Gene-20160128.rda,RNASeq2Gene
LIHC_RNASeqGene-20160128,LIHC_RNASeqGene-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,LIHC_RNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/LIHC_RNASeqGene-20160128.rda,RNASeqGene
LIHC_RPPAArray-20160128,LIHC_RPPAArray-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LIHC_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/LIHC_RPPAArray-20160128.rda,RPPAArray
LIHC_sampleMap-20160128,LIHC_sampleMap-20160128 data specific to the LIHC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LIHC_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/LIHC_sampleMap-20160128.rda,sampleMap
LUAD_CNASeq-20160128,LUAD_CNASeq-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LUAD_CNASeq-20160128.rda,curatedTCGAData/v2.0.1/LUAD_CNASeq-20160128.rda,CNASeq
LUAD_CNASNP-20160128,LUAD_CNASNP-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LUAD_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/LUAD_CNASNP-20160128.rda,CNASNP
LUAD_CNVSNP-20160128,LUAD_CNVSNP-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LUAD_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/LUAD_CNVSNP-20160128.rda,CNVSNP
LUAD_colData-20160128,LUAD_colData-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,LUAD_colData-20160128.rda,curatedTCGAData/v2.0.1/LUAD_colData-20160128.rda,colData
LUAD_GISTIC_AllByGene-20160128,LUAD_GISTIC_AllByGene-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUAD_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/LUAD_GISTIC_AllByGene-20160128.rda,GISTIC
LUAD_GISTIC_Peaks-20160128,LUAD_GISTIC_Peaks-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,LUAD_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/LUAD_GISTIC_Peaks-20160128.rda,GISTIC
LUAD_GISTIC_ThresholdedByGene-20160128,LUAD_GISTIC_ThresholdedByGene-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUAD_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/LUAD_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
LUAD_Methylation_methyl27-20160128_assays,LUAD_Methylation_methyl27-20160128_assays data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,LUAD_Methylation_methyl27-20160128_assays.h5,curatedTCGAData/v2.0.1/LUAD_Methylation_methyl27-20160128_assays.h5,Methylation
LUAD_Methylation_methyl27-20160128_se,LUAD_Methylation_methyl27-20160128_se data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,LUAD_Methylation_methyl27-20160128_se.rds,curatedTCGAData/v2.0.1/LUAD_Methylation_methyl27-20160128_se.rds,Methylation
LUAD_Methylation_methyl450-20160128_assays,LUAD_Methylation_methyl450-20160128_assays data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,H5File,LUAD_Methylation_methyl450-20160128_assays.h5,curatedTCGAData/v2.0.1/LUAD_Methylation_methyl450-20160128_assays.h5,Methylation
LUAD_Methylation_methyl450-20160128_se,LUAD_Methylation_methyl450-20160128_se data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,LUAD_Methylation_methyl450-20160128_se.rds,curatedTCGAData/v2.0.1/LUAD_Methylation_methyl450-20160128_se.rds,Methylation
LUAD_mRNAArray-20160128,LUAD_mRNAArray-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUAD_mRNAArray-20160128.rda,curatedTCGAData/v2.0.1/LUAD_mRNAArray-20160128.rda,mRNAArray
LUAD_Mutation-20160128,LUAD_Mutation-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUAD_Mutation-20160128.rda,curatedTCGAData/v2.0.1/LUAD_Mutation-20160128.rda,Mutation
LUAD_RNASeq2Gene-20160128,LUAD_RNASeq2Gene-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,LUAD_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/LUAD_RNASeq2Gene-20160128.rda,RNASeq2Gene
LUAD_RNASeqGene-20160128,LUAD_RNASeqGene-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUAD_RNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/LUAD_RNASeqGene-20160128.rda,RNASeqGene
LUAD_RPPAArray-20160128,LUAD_RPPAArray-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUAD_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/LUAD_RPPAArray-20160128.rda,RPPAArray
LUAD_sampleMap-20160128,LUAD_sampleMap-20160128 data specific to the LUAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUAD_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/LUAD_sampleMap-20160128.rda,sampleMap
